全国交易量,80125,68543,116923,137834,148492,124418,104107,110727,136249,139495,160290,158111,142704,84545,129342,154798,153132,188291,190129,202878,199936,163284,178507,140096,115745,51336,102153,102023,120652,104667,105302,81816,90968,87799,97241,123647,84811,112461,192986,215397,225965,223607,211477,198851,190926,202448,228633,270239,154679,85679,151785,199026,115766,110653,113962,144119,189886,204964,186175,206702,184092,142308,151730,108062,122423,126869,132916,134836,132925,122744,116684,116773,64280,87904,141445,142477,162417,176736,196223,184027,172063,175017,202313,197654,183451,106138,221742,195780,175248,169423,172794,178207,182463,191501,197877,190488,170961,104137,160034,162798,155346,137961,154655,162437,162226,186930,221668,233819,165656,111308,141991,198963,211928,217497,212824,219965,205663,209524,258803,273355,214318,116586,266338,298284,244094,250633,230281,246010,260047,240265,235408,250206,157775,137204,193009,216729,199657,183729,178314,159771,176389,147585,175230,218806,156354,103958,133681,241270,181298,200239,186307,182338,187327,176642,209004,223196,168903,103761,166914,203175,189896,210265,210799,197908,199750,189146,205491,212456,151177,26758,110951,162973,205663,205182,206635,207264,194372,179813,206902
90-144,100,100.8539564,102.0228888,103.0360707,104.7179555,105.2557038,106.1849579,106.3505451,107.1949605,109.8358129,110.8367549,111.4929097,112.5240459,114.2760755,115.9126351,117.3971469,120.1728056,122.2210967,124.4943748,128.8618739,133.3780319,137.2045602,139.8679046,140.4592466,140.2870921,143.2621814,145.3924129,146.2247063,148.3860869,148.7398237,148.520123,148.2159594,148.4161328,146.6420092,144.8244833,142.5680636,143.9261042,145.7200956,147.7364473,150.5337902,154.1489888,157.8114421,161.625338,164.5390227,168.5437411,173.3572927,178.1133448,182.0396618,190.7185089,193.1495706,201.9438088,211.7712752,209.4735483,209.3842539,212.6424705,216.4721357,220.548419,225.7790517,228.8315498,231.1231265,235.9738878,239.0581606,239.8437403,245.4999072,249.4035682,250.1072797,250.3125041,250.5541104,252.2473946,251.6747292,245.9773336,241.677273,239.8355463,240.8761274,242.6792439,242.2117526,243.3572851,245.2210448,249.2471666,249.4222772,249.5025751,251.7037159,253.3865499,255.6140271,259.0001289,262.639628,264.8241236,269.7574713,269.1586528,273.4641101,275.690318,279.0280799,281.5876765,281.7547581,278.8815548,281.9415484,285.5809576,287.5243791,287.7736671,288.4615389,290.3057161,287.0678277,284.6739753,287.3038042,288.1494766,287.923793,290.8166396,290.2759152,290.9982717,292.6709491,293.1109035,294.2852482,298.1935016,300.5414552,304.0824713,303.8987556,308.1947048,308.9229017,313.2797689,313.949736,316.1497456,321.1390192,327.8887854,331.178907,338.5553533,342.9605559,347.9883481,354.5144951,367.4418305,373.2613078,378.0514726,377.2056662,382.2485506,396.4661439,401.5660747,405.894145,411.4621281,422.5076061,429.7366509,428.5439882,429.0710299,437.6836046,433.6328147,439.9952713,447.8291367,446.8880939,452.7894702,449.3045025,455.3844149,460.7455138,467.653312,474.1214964,472.6051912,486.9483453,488.271874,492.7088788,489.1397349,499.3572131,500.6165173,505.9875677,509.3144139,512.3638326,520.158651,521.24159,526.1515934,531.5436448,531.5234341,530.2786557,528.1209717,546.3361685,539.6819881,544.6770697,547.3731558,553.157394,552.5923018,557.2191826,558.2806988,560.3116465,558.5483111
144以上,100,101.0170214,100.69418,101.9242875,103.2262668,103.8705534,106.647785,106.7894512,108.2874842,109.9481166,111.73212,110.8258937,111.4662708,113.7609283,115.466352,117.5365052,120.7183068,123.3325453,125.9264968,129.6325634,132.4900992,137.7804572,136.7580346,143.216988,142.994999,147.4633219,148.3695971,150.2656566,151.8805249,156.0813478,155.3339326,154.2373087,156.753123,152.8840359,153.4242929,153.7035769,153.4294124,155.5464835,154.3809678,161.2676367,163.0493771,166.8080993,173.4754243,175.2591655,177.7232406,183.0617459,190.9321162,191.7281856,201.4756513,203.5959054,210.5870647,218.2360799,216.9444417,216.1257247,222.319196,228.3265284,232.4660628,236.3985148,242.6033823,243.6297267,246.5485018,249.0416453,251.3672527,256.7843374,257.5149409,265.8371595,263.5624989,266.2350903,268.1682905,267.8478616,267.5017414,265.2027227,267.5534942,265.3160482,267.3138239,268.1843541,270.3969047,272.6422006,277.8406583,282.2569287,281.4195657,284.6147595,283.4818434,285.9307072,290.9013859,291.3203618,294.9636642,298.332621,298.4382235,301.7829711,306.6982429,310.1013824,310.3406973,316.8723946,316.4895553,315.4001159,316.4375176,318.0078721,321.7495303,319.8729902,325.1435224,327.8616812,325.258648,326.4930974,331.5082128,330.9462077,331.0189835,332.5046109,332.4725538,347.5127987,341.2470998,340.5976154,348.9848191,350.3281619,354.3087378,352.9573247,358.6413695,359.0856923,366.1995045,371.906003,371.7759741,376.5688128,383.2954392,386.10949,395.5940199,397.2750342,401.0475321,406.5433999,417.5155624,421.9678921,427.0036472,426.0160683,435.821218,451.1137234,457.4148989,464.4713604,462.775928,473.3156645,483.6386346,483.7667669,490.1464039,489.4229064,489.5738745,506.0836093,493.858621,524.0399961,534.5332261,538.7311681,648.7646374,628.6547734,652.4086091,658.5013807,665.1443662,668.0383317,681.6245535,688.8090224,690.8321725,699.0797343,696.6771074,704.2225655,721.7308081,717.7114568,721.7703148,727.5525224,731.1104515,734.4550786,744.1877292,747.0933151,746.1522299,758.2196651,779.4465253,779.3240195,793.5894579,796.2205571,798.439975,808.395902,807.243237,815.6833518,821.0790771
90以下同比涨幅,——,——,——,——,——,——,——,——,——,——,——,——,0.136553723,0.14803727,0.158173575,0.146610032,0.154070509,0.16219315,0.180228357,0.217891211,0.239694351,0.270026368,0.26887421,0.27418632,0.267959458,0.258841981,0.248418324,0.262013805,0.243469072,0.2326254,0.199736289,0.163407762,0.108138106,0.063587846,0.043387731,0.016924213,0.002816988,-0.000499978,0.006424736,0.011476134,0.025416572,0.042411407,0.066470193,0.084629483,0.133343177,0.180671921,0.219241487,0.264312551,0.325980272,0.337151911,0.35667109,0.403710095,0.360745097,0.342550927,0.330917453,0.322466983,0.318305098,0.311509959,0.278007456,0.273432543,0.235975258,0.235655308,0.218753696,0.153300554,0.175134555,0.175972508,0.179827248,0.168466219,0.148285752,0.109053009,0.101543609,0.04960258,0.035049049,0.017005749,0.003847452,0.012703433,0.00451962,0.005025777,0.001877897,-0.003203445,0.002161853,0.019371668,0.036064541,0.069159796,0.081336262,0.090111006,0.108555365,0.105053888,0.114087493,0.113503721,0.105528922,0.119368081,0.118045805,0.098710229,0.098884982,0.088971542,0.088284753,0.079264122,0.072273752,0.061695428,0.060318369,0.04584946,0.038825492,0.021936104,-0.007021954,0.006455255,-0.004826398,-0.003660997,-0.019558521,-0.02154241,-0.019859657,-0.014228946,-0.011440749,0.000635008,0.008813002,0.02170152,0.049150319,0.053055103,0.066479276,0.078109079,0.089539277,0.111299315,0.117297011,0.125865826,0.133207479,0.154084087,0.175074471,0.177600518,0.197880084,0.219160629,0.220171454,0.210542756,0.216427809,0.198749491,0.235385327,0.242369388,0.241385935,0.235702021,0.223890374,0.218402302,0.203846314,0.1815161,0.153824733,0.156053554,0.179130826,0.148835477,0.11234752,0.179841093,0.168933023,0.144045549,0.169504547,0.14073652,0.149122163,0.160020619,0.21404002,0.201178642,0.18371523,0.235326662,0.235854113,0.146705986,0.135010278,0.145365874,0.125644255,0.152374118,0.132639605,0.114638098,0.084179293,0.101968239,0.087722319,0.080284599,0.072286166,0.070918522,0.078356885,0.102516614,0.078199839,0.084199915,0.067579869,0.066899091,0.049850907
90以下环比涨幅,——,0.010291,0.004985562,0.01726903,0.013874716,0.00856324,0.008674256,0.00034911,0.014816338,0.007812032,0.01110766,0.01470058,0.016378773,0.02049881,0.013858829,0.007112319,0.020471545,0.015661764,0.024327118,0.032271748,0.032983956,0.032470506,0.010190392,0.018948598,0.011411799,0.01316074,0.005463719,0.018079938,0.005476167,0.006804685,-0.003004145,0.001014118,-0.016089696,-0.009037704,-0.008995576,-0.006895068,-0.002618956,0.009809561,0.01242975,0.023189835,0.019333912,0.023491055,0.020006453,0.018058857,0.028100423,0.032345172,0.023378033,0.029816524,0.046028995,0.018317402,0.027208772,0.058666254,-0.011866034,0.009806221,0.011167892,0.011594837,0.024864928,0.027024,-0.002764145,0.026130067,0.015260655,0.018053795,0.013158345,0.001810605,0.006841074,0.010526284,0.014482415,0.001853786,0.007164585,-0.008065671,-0.00951643,-0.022254991,0.0011833,0.000306762,4.98E-05,0.010648616,-0.001295364,0.011035468,0.011304916,-0.003227434,0.01258569,0.00896851,0.006703382,0.008977348,0.012585594,0.008423974,0.016970376,0.007456387,0.006868856,0.010505695,0.004062054,0.009250298,0.011389553,-0.008480674,0.0068635,-0.000125002,0.01194698,6.53E-05,0.010383482,-0.002482493,0.005562908,-0.003283479,-0.002681268,-0.007158251,-0.017269654,0.004976737,-0.004422729,0.001045905,-0.004199584,-0.0019583,0.012121141,0.003248047,0.008407085,0.008891924,0.005469622,0.005526219,0.009132155,0.008717114,0.008268726,0.011962166,0.006357971,0.017974369,0.01758357,0.010942193,0.014982803,0.027478317,0.02375702,0.00768779,0.026510511,0.026637146,0.009104697,0.003976503,0.01125038,0.00318017,0.048682666,0.0166574,0.014179347,0.022773819,0.013971281,0.003169196,0.014247013,0.007593995,-0.014545839,0.005915865,0.031437074,-0.022594488,0.015375644,0.078344813,0.004802882,0.000998186,0.036535673,-0.021507235,0.021702822,0.017150175,0.031344418,-0.004740673,0.016441461,0.020021588,0.015809182,0.000558593,-0.0054455,0.010131083,0.018687961,0.001728327,0.004206068,0.000984189,0.003161712,0.011589296,0.003301206,0.013046797,0.008288126,-0.000717566,0.001462455,0.032762267,-0.003779915,0.007302847,-0.011187728,0.000345877,-0.012868
90-144同比涨幅,——,——,——,——,——,——,——,——,——,——,——,——,0.125240459,0.133084706,0.136143432,0.139379113,0.147585484,0.161182647,0.172429478,0.211671024,0.244256552,0.24917872,0.261927099,0.259804296,0.246729897,0.25364982,0.254327561,0.245555877,0.234772594,0.2169734,0.192986617,0.150192488,0.112747959,0.068783786,0.03543757,0.015013729,0.02593975,0.017156755,0.016122123,0.029468919,0.038837212,0.060989842,0.088238649,0.110130268,0.135616041,0.182180288,0.229856587,0.276861432,0.325114092,0.325483419,0.366919352,0.406802253,0.358903162,0.326800206,0.315650585,0.315627941,0.308553006,0.302391426,0.284752414,0.269630608,0.237288867,0.237684142,0.18767563,0.159269155,0.190620822,0.194489437,0.177151975,0.15744278,0.143727966,0.114694775,0.074927535,0.045664606,0.01636477,0.007604705,0.011822295,-0.01339371,-0.024242969,-0.019536556,-0.00425603,-0.004517321,-0.010881458,0.000115175,0.030121541,0.057666796,0.079907182,0.090351422,0.091251643,0.113725772,0.106022582,0.115173905,0.106092084,0.118697508,0.128596273,0.119390538,0.100617041,0.10299717,0.102628631,0.094748653,0.086659565,0.069336606,0.07856728,0.049745897,0.032586046,0.029659109,0.023302867,0.021895051,0.04279625,0.029560619,0.018969451,0.017899595,0.018546646,0.020188859,0.027170617,0.046935345,0.068177978,0.057760987,0.069565381,0.072932871,0.077241555,0.08155627,0.086431695,0.097269887,0.118650932,0.125367,0.135354565,0.141142262,0.144388056,0.166554612,0.192239272,0.208266871,0.206753548,0.20148426,0.209074358,0.234562355,0.224702071,0.225603855,0.21534669,0.231942271,0.234916782,0.208819369,0.16772505,0.172593021,0.147020568,0.166459867,0.171565297,0.127178451,0.127559071,0.106949947,0.106746852,0.090502294,0.088232319,0.106354329,0.101461432,0.112557885,0.126003055,0.119804941,0.092246339,0.117409973,0.10562756,0.12615735,0.118427415,0.112032168,0.112274066,0.099384006,0.113300495,0.091581171,0.088580896,0.076251471,0.079693458,0.094078856,0.078034722,0.076463345,0.074725437,0.079618347,0.062353381,0.069022874,0.061064351,0.054121617,0.050844187
90-144环比涨幅,——,0.008539564,0.011590348,0.009930928,0.016323262,0.005135206,0.008828539,0.001559422,0.007939925,0.024635976,0.009113075,0.005920011,0.009248446,0.015570269,0.014321104,0.012807162,0.023643323,0.017044547,0.018599719,0.035081899,0.035046503,0.028689344,0.019411486,0.00422786,-0.001225654,0.021207149,0.014869461,0.005724462,0.014781227,0.002383895,-0.00147708,-0.002047963,0.001350552,-0.011953711,-0.012394306,-0.015580375,0.00952556,0.01246467,0.013837156,0.018934684,0.024015861,0.023759178,0.024167423,0.0180274,0.024339019,0.028559658,0.02743497,0.022043924,0.047675583,0.012746858,0.045530716,0.048664361,-0.010850041,-0.00042628,0.015560944,0.018009879,0.018830522,0.023716482,0.013519846,0.010014252,0.02098778,0.013070399,0.003286145,0.023582716,0.015900865,0.002821578,0.000820546,0.000965219,0.006758158,-0.002270253,-0.022637933,-0.017481532,-0.007620604,0.004338728,0.007485659,-0.001926375,0.004729467,0.007658532,0.016418337,0.000702558,0.000321936,0.008822117,0.006685774,0.008790826,0.013246933,0.014052113,0.008317464,0.01862877,-0.00221984,0.015995984,0.008140768,0.012106925,0.009173258,0.000593355,-0.010197532,0.010972377,0.012908382,0.006805151,0.000867015,0.002390322,0.006393148,-0.011153374,-0.008338978,0.009238038,0.002943478,-0.000783217,0.010047265,-0.001859331,0.002488517,0.005748066,0.001503239,0.004006486,0.013280494,0.007873926,0.011782122,-0.000604164,0.01413612,0.002362782,0.014103413,0.002138558,0.007007522,0.015781362,0.021018207,0.010034261,0.022273297,0.013011765,0.014659972,0.018753924,0.036464899,0.015837819,0.012833274,-0.002237278,0.013369058,0.03719463,0.012863471,0.010777978,0.013717821,0.026844458,0.017109857,-0.002775334,0.001229843,0.020072608,-0.009255064,0.014672452,0.017804431,-0.002101343,0.01320549,-0.007696662,0.013531831,0.011772688,0.014992654,0.013831153,-0.003198136,0.030349125,0.002718006,0.00908716,-0.007243921,0.020888669,0.00252185,0.010728872,0.006574956,0.005987301,0.015213444,0.00208194,0.009419823,0.010248095,-3.80E-05,-0.002341907,-0.004068963,0.034490576,-0.012179645,0.009255602,0.00494988,0.010567267,-0.001021576,0.008373046,0.001905024,0.003637861,-0.003147062
144以上同比涨幅,——,——,——,——,——,——,——,——,——,——,——,——,0.114662708,0.126156035,0.146703335,0.153174656,0.169453383,0.18736775,0.180769923,0.213907947,0.223503345,0.253140676,0.223981381,0.292270094,0.282854427,0.296256317,0.284959597,0.278459457,0.258139953,0.265532528,0.233528579,0.189803739,0.183130845,0.109620617,0.121866758,0.073221682,0.072970478,0.054814726,0.04051619,0.073216863,0.073537092,0.06872539,0.116790268,0.136295537,0.133777989,0.197389543,0.244471215,0.247389225,0.313148817,0.308907157,0.364074002,0.353254034,0.330544437,0.295654861,0.28156018,0.302793652,0.308022868,0.291359446,0.270626373,0.270703762,0.223713636,0.223215392,0.193650014,0.176635584,0.187008706,0.230011651,0.185513908,0.166027847,0.153580386,0.133035298,0.102629893,0.088548291,0.085196188,0.065348118,0.063439334,0.044395296,0.050024141,0.025598532,0.054173714,0.060179289,0.049414027,0.062598588,0.05973831,0.078159018,0.087264387,0.098012592,0.103435879,0.112416203,0.103704289,0.106882832,0.103863793,0.098649318,0.102768731,0.113337886,0.116436776,0.103064861,0.087782778,0.091608805,0.090810732,0.072202527,0.089483507,0.086415446,0.060516829,0.052859213,0.068207347,0.044414766,0.045908081,0.054231099,0.050673625,0.092780491,0.060598595,0.064790169,0.073325455,0.068524265,0.089313812,0.081056009,0.081847615,0.085027367,0.106279467,0.118498784,0.118215533,0.08361135,0.123219624,0.133623586,0.133556528,0.134008274,0.131915444,0.151820267,0.164158956,0.175117531,0.166041029,0.145493928,0.172268378,0.19795827,0.193374228,0.202952459,0.169825388,0.191405509,0.205938439,0.189951103,0.173959603,0.159858168,0.146533239,0.187944885,0.133167915,0.161658289,0.168596011,0.159880272,0.401897977,0.328193467,0.348958835,0.361195985,0.357032023,0.364951094,0.392281306,0.361057757,0.398846032,0.334019807,0.303337329,0.307187345,0.112469402,0.141662304,0.106316356,0.104861043,0.09917559,0.099420563,0.09178539,0.084616041,0.080077419,0.084596832,0.118805996,0.106644487,0.099564337,0.109388111,0.106224458,0.111116898,0.104133083,0.110596653,0.103322515
144以上环比涨幅,——,0.010170214,-0.003195911,0.012216272,0.012773984,0.006241499,0.02673743,0.001328356,0.014027912,0.015335405,0.016225866,-0.008110705,0.005778227,0.020586115,0.014991296,0.017928627,0.027070753,0.021655692,0.021032174,0.029430395,0.022043349,0.039930214,-0.007420665,0.04722906,-0.001550019,0.031248107,0.006145767,0.0127793,0.010746756,0.027658733,-0.004788626,-0.007059784,0.016311322,-0.02468268,0.00353377,0.001820337,-0.001783722,0.013798339,-0.007493037,0.044608276,0.011048344,0.023052662,0.039970032,0.010282386,0.014059608,0.030038307,0.042992982,0.004169384,0.050840025,0.010523625,0.034338408,0.036322341,-0.005918537,-0.003773856,0.028656798,0.027021204,0.018129888,0.016916241,0.026247489,0.004230545,0.011980374,0.010112183,0.009338227,0.021550479,0.002845203,0.03231742,-0.008556594,0.010140257,0.007261253,-0.00119488,-0.001292227,-0.008594407,0.008864055,-0.008362612,0.007529796,0.003256585,0.008250111,0.008303704,0.019066959,0.015894975,-0.00296667,0.011353844,-0.003980525,0.008638521,0.017384207,0.001440268,0.012506171,0.011421599,0.000353976,0.011207504,0.016287439,0.011096052,0.000771731,0.02104686,-0.001208181,-0.00344226,0.003289161,0.004962606,0.011765929,-0.005832301,0.016476953,0.008359874,-0.007939425,0.003795285,0.015360556,-0.001695298,0.000219902,0.004488043,-9.64E-05,0.045237553,-0.018030124,-0.001903267,0.024624963,0.003849287,0.01136242,-0.003814224,0.016104057,0.001238906,0.019810904,0.015583032,-0.000349628,0.012891739,0.017862941,0.007341728,0.024564353,0.004249342,0.009495935,0.013703782,0.026988908,0.010663865,0.011933977,-0.002312811,0.023015915,0.035088942,0.013968042,0.015426829,-0.003650241,0.022775032,0.021809906,0.000264934,0.013187423,-0.001476085,0.000308461,0.033722663,-0.024156065,0.061113391,0.02002372,0.007853473,0.204245597,-0.030997164,0.037785183,0.009338889,0.010088036,0.004350883,0.020337488,0.010540214,0.002937171,0.01193859,-0.003436843,0.010830639,0.024861803,-0.005569045,0.005655278,0.008011146,0.004890271,0.004574722,0.013251526,0.003904372,-0.001259662,0.016172886,0.02799566,-0.00015717,0.018304887,0.003315441,0.002787441,0.012469224,-0.001425867,0.010455479,0.006614975
全国_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101.14,102.53,104.04,106.04,108.11,110.09,112.38,114.5,117.44,119.61,122.06,126.59,128.79,132.76,138.58,137.29,137.26,139.68,141.3,144.73,148.72,149.43,151.39,155.33,157.57,157.89,160.26,161.08,162.33,162.96,163.88,164.99,163.88,161.86,158.65,157.99,159.7,160.67,161.82,162.27,163.28,164.73,164.99,166,166.83,167.34,168.23,170.28,171.36,173.35,174.79,175.34,177.44,178.64,180.42,181.58,181.5,182.16,182.16,184.37,185.73,186.41,185.98,186.8,185.71,184.45,184.11,182.6,183.25,183.47,183.06,182.15,182.83,183.75,183.63,185.12,186.41,187.41,187.95,189.6,190.36,191.56,192.25,192.93,194.86,198.45,200.15,203.34,205.77,208.38,211.19,216.86,220.82,222.03,222.47,225.86,231.2,236.28,238.3,242.48,247.16,250.21,250.39,252.51,255.03,256.91,257.99,260.68,264.59,267.43,270.04,272.96,276.67,280.23,283.71,285.46,291.88,292.47,293.94,294.31,301.34,303.24,307.75,309.59,312.42,315.61,316.2,318.19,320.26,319.97,320.4,321.99,329.37,327.61,329.76,330.74,333.62,334.73,337.59,337.13,338.87,337.07
90以下_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100.85,101.84,103.61,105.33,107.39,109.23,111.11,113.51,116.31,118.66,121.48,126.3,128.26,131.04,137.11,136.88,138.05,139.74,141.57,144.95,148.72,148.97,151.79,154.27,157.38,159.48,159.54,160.67,162.29,163.92,164.44,165.45,164.62,163.26,160.51,160.61,161.71,162.24,163.79,163.6,165.14,166.1,166.24,167.69,168.85,169.36,170.52,172.13,172.91,175.19,176.15,177.91,179.41,179.73,181.81,183.3,182.51,183.69,183.39,186.03,185.87,187.03,186.99,187.03,187.08,185.4,185.1,181.97,182.59,181.88,181.87,181.2,181.79,182.69,183.29,184.21,185.21,185.8,186.59,188.18,188.79,189.81,191.31,191.67,194.08,197.78,199.58,202.49,206.14,209.83,211.31,216.11,220.79,222.28,223.37,226.12,228.82,236.62,239.65,243.65,248.21,251.29,251.75,256.18,257.17,257.4,259.38,263.57,264.6,266.46,277.21,278.22,280.32,287.31,286.19,289.88,294.93,299.98,300.76,303.86,310.3,314.36,316.5,316.69,319.31,322.82,323.75,325.63,327.21,328.32,330.62,332.05,338.63,337.19,338.36,339.68,347.95,347.07,349.19,348.42,347.61,345.92
90-144_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101.11,102.12,103.89,105.66,107.83,109.77,111.77,113.83,116.31,118.74,120.91,125.89,127.39,131.92,137.14,136.59,136.89,138.73,140.64,143.36,146.91,148.68,149.84,153.62,156.18,157.02,160.05,161.83,163.4,163.41,163.57,164.56,164.19,161.4,158.67,157.6,159.09,160.58,160.32,161.2,162.08,163.87,164.44,164.6,165.99,166.76,167.67,169.93,171.74,172.51,175.18,175.09,177.36,177.99,179.94,181.46,181.81,181.13,181.91,183.75,185.36,185.75,186.39,186.6,185.33,183.77,184.68,184.27,183.81,185.48,184.87,184.65,185.64,186.07,186.2,188.18,189.51,190.69,190.78,192.81,192.98,194.67,194.97,195.4,197.67,201.62,203.62,206.71,209.25,211.45,214.55,221.23,224.36,226.76,226.62,230.49,237.16,240.54,243.31,247.2,252.91,256.83,257.2,258.74,262.53,262.01,265.33,268.22,271.17,274.6,274.6,278.44,283.11,286.26,290.79,290.97,298.27,298.79,300.3,299.74,306.29,308.81,312.42,315,317.21,320.82,320.79,323.22,326.22,325.75,325.01,325.39,336.06,331.83,334.16,336.2,338.62,339.05,341.95,342.48,343.16,342.2
144以上_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101.23,100.99,103.97,105.53,107.11,110.68,111.94,113.21,115.84,119.27,119.69,125.35,126.93,129.77,133.89,133.41,133.23,136.45,139.16,142.1,145.08,148.96,149.33,150.99,152.95,153.59,157.16,157.92,163.31,162.31,163.79,165.63,164.52,164.39,162.11,164.93,163.55,164.77,166.04,167.57,169.37,171.92,173.65,174.03,175.64,175.31,176.97,179.23,178.96,181.46,182.87,184.17,185.95,188.82,191.1,190.52,193.17,193.22,193.07,194.01,195.47,197.19,196.17,197.68,199.04,198.43,198.16,199.13,199.34,198.75,200.15,200.83,206.46,204.69,206.55,210.64,211.1,212.95,213.28,215.36,215.81,218.66,221.16,221.16,223.04,226.49,227.88,232.7,233.73,235.61,239.49,243.44,247.41,249.82,250.41,255.27,262.11,265.61,270.3,272.09,277.82,282.69,283.48,287.65,288.1,290.55,298.67,295.61,306.67,310.96,314.45,346.38,344.97,353.58,355.96,361.96,362.87,367.86,371.38,371.57,375.67,378.39,383.66,388.02,388.94,391.32,393.33,395.51,397.11,401.92,403.15,402.5,407.75,414.88,415.65,422.35,423.89,425.56,431.46,430.7,433.98,436.83
